TITLE	
DATA TYPE	FLUORESCENCE SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	20/03/13
TIME	15:25:58
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	0.5
XUNITS	NANOMETERS
YUNITS	INTENSITY
FIRSTX	  415.0000
LASTX	  700.0000
NPOINTS	     571
FIRSTY	     0.83307
MAXY	   338.48245
MINY	     0.37528
XYDATA
614.5000	3.02838
615.0000	2.80552
615.5000	2.63599
616.0000	2.63324
616.5000	2.59751
617.0000	2.5641
617.5000	2.54183
618.0000	2.36233
618.5000	2.57863
619.0000	2.40245
619.5000	2.32516
620.0000	2.30892
620.5000	2.23393
621.0000	2.13828
621.5000	2.12796
622.0000	2.02853
622.5000	1.96983
623.0000	2.02123
623.5000	1.96086
624.0000	1.94776
624.5000	1.87479
625.0000	1.86285
625.5000	1.90491
626.0000	1.80147
626.5000	1.77158
627.0000	1.73989
627.5000	1.739
628.0000	1.68064
628.5000	1.67766
629.0000	1.66814
629.5000	1.66342
630.0000	1.58551
630.5000	1.58972
631.0000	1.616
631.5000	1.59796
632.0000	1.46494
632.5000	1.42757
633.0000	1.53487
633.5000	1.41685
634.0000	1.47394
634.5000	1.41907
635.0000	1.43544
635.5000	1.40429
636.0000	1.37348
636.5000	1.33405
637.0000	1.24012
637.5000	1.22952
638.0000	1.2514
638.5000	1.26096
639.0000	1.21489
639.5000	1.22981
640.0000	1.21329
640.5000	1.21323
641.0000	1.10988
641.5000	1.07083
642.0000	1.16359
642.5000	1.21323
643.0000	1.11695
643.5000	1.07418
644.0000	1.03952
644.5000	1.0814
645.0000	1.03838
645.5000	1.02343
646.0000	1.03987
646.5000	1.01624
647.0000	1.02562
647.5000	1.10304
648.0000	0.955599
648.5000	0.974284
649.0000	0.929049
649.5000	0.962795
650.0000	0.974591
650.5000	0.928559
651.0000	0.879253
651.5000	0.876275
652.0000	0.887586
652.5000	0.866248
653.0000	0.865511
653.5000	0.898653
654.0000	0.93159
654.5000	0.923371
655.0000	0.821266
655.5000	0.823115
656.0000	0.812018
656.5000	0.832515
657.0000	0.835778
657.5000	0.820063
658.0000	0.79113
658.5000	0.796493
659.0000	0.800966
659.5000	0.77532
660.0000	0.746798
660.5000	0.734875
661.0000	0.740344
